x,y,inside,u,v,p,speed,continuity_abs
6.682577565632458194e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.609993167221546173e-03,-6.290699541568756104e-02,6.428401917219161987e-03,6.292759627103805542e-02,3.419476002454757690e-02
6.730310262529832777e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.670968718826770782e-03,-6.262789666652679443e-02,6.431702524423599243e-03,6.265018135309219360e-02,3.419743478298187256e-02
6.778042959427208469e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.730275340378284454e-03,-6.234543025493621826e-02,6.430860608816146851e-03,6.236943602561950684e-02,3.419248759746551514e-02
6.825775656324583052e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.788091845810413361e-03,-6.205888092517852783e-02,6.425302475690841675e-03,6.208463758230209351e-02,3.417994454503059387e-02
6.873508353221957634e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.844537444412708282e-03,-6.176854670047760010e-02,6.415661424398422241e-03,6.179608032107353210e-02,3.416001796722412109e-02
6.921241050119332217e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.898658461868762970e-03,-6.147466599941253662e-02,6.401520222425460815e-03,6.150398030877113342e-02,3.413197770714759827e-02
6.968973747016706799e-01,-5.000000000000000000e-01,1.000000000000000000e+00,1.951348967850208282e-03,-6.117735803127288818e-02,6.383311003446578979e-03,6.120847165584564209e-02,3.409647569060325623e-02
7.016706443914081381e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.002072520554065704e-03,-6.087653338909149170e-02,6.361145526170730591e-03,6.090944632887840271e-02,3.405290842056274414e-02
7.064439140811455964e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.050948329269886017e-03,-6.057201325893402100e-02,6.334584206342697144e-03,6.060672551393508911e-02,3.400160372257232666e-02
7.112171837708830546e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.098512835800647736e-03,-6.026454269886016846e-02,6.304379552602767944e-03,6.030106917023658752e-02,3.394262492656707764e-02
7.159904534606205129e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.143752761185169220e-03,-5.995367467403411865e-02,6.269957870244979858e-03,5.999198928475379944e-02,3.387577459216117859e-02
7.207637231503580821e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.187681384384632111e-03,-5.963988602161407471e-02,6.231945008039474487e-03,5.967999622225761414e-02,3.380116820335388184e-02
7.255369928400955404e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.229464240372180939e-03,-5.932332575321197510e-02,6.189774721860885620e-03,5.936520546674728394e-02,3.371902555227279663e-02
7.303102625298329986e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.269518561661243439e-03,-5.900342762470245361e-02,6.144132465124130249e-03,5.904705822467803955e-02,3.362873196601867676e-02
7.350835322195704569e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.308023162186145782e-03,-5.868102610111236572e-02,6.094861775636672974e-03,5.872639641165733337e-02,3.353096544742584229e-02
7.398568019093079151e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.344262786209583282e-03,-5.835564434528350830e-02,6.042044609785079956e-03,5.840271338820457458e-02,3.342546522617340088e-02
7.446300715990453734e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.379012294113636017e-03,-5.802775919437408447e-02,5.985561758279800415e-03,5.807650461792945862e-02,3.331253305077552795e-02
7.494033412887828316e-01,-5.000000000000000000e-01,1.000000000000000000e+00,2.412092871963977814e-03,-5.769707262516021729e-02,5.925852805376052856e-03,5.774747207760810852e-02,3.319170698523521423e-02
7.541766109785202898e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.589498806682577481e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.637231503579953173e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.684964200477327756e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.732696897374702338e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.780429594272076921e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.828162291169451503e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.875894988066826086e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.923627684964200668e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
7.971360381861575251e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.019093078758949833e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.066825775656324415e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.114558472553700108e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.162291169451074690e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.210023866348449273e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.257756563245823855e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.305489260143198438e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.353221957040573020e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.400954653937947603e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.448687350835322185e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.496420047732696768e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.544152744630072460e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.591885441527447043e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.639618138424821625e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.687350835322196207e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.735083532219570790e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.782816229116945372e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.830548926014319955e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.878281622911694537e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.926014319809069120e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
8.973747016706444812e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.021479713603819395e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.069212410501193977e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.116945107398568560e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.164677804295943142e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.212410501193317724e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.260143198090692307e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.307875894988066889e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.355608591885441472e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.403341288782817164e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.451073985680191747e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.498806682577566329e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.546539379474940912e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.594272076372315494e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.642004773269690077e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.689737470167064659e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.737470167064439241e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.785202863961813824e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.832935560859189517e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.880668257756564099e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.928400954653938681e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
9.976133651551313264e-01,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.002386634844868674e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.007159904534606243e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.011933174224343812e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.016706443914081159e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.021479713603818729e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.026252983293556076e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.031026252983293645e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.035799522673030992e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.040572792362768562e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.045346062052505909e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.050119331742243478e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.054892601431981047e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.059665871121718395e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.064439140811455964e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.069212410501193311e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.073985680190930880e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.078758949880668228e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.083532219570405797e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.088305489260143144e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.093078758949880713e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.097852028639618283e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.102625298329355630e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.107398568019093199e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.112171837708830546e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.116945107398568116e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.121718377088305463e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.126491646778043032e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.131264916467780379e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.136038186157517949e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.140811455847255518e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.145584725536992865e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.150357995226730434e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.155131264916467781e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.159904534606205351e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.164677804295942698e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.169451073985680267e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.174224343675417614e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.178997613365155184e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.183770883054892753e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.188544152744630100e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.193317422434367669e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.198090692124105017e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.202863961813842586e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.207637231503579933e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.212410501193317502e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.217183770883054850e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.221957040572792419e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.226730310262529988e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.231503579952267335e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.236276849642004905e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.241050119331742252e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.245823389021479821e+00,-5.000000000000000000e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
1.250596658711217168e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-2.755401656031608582e-04,-2.081944048404693604e-02,-6.981287151575088501e-03,2.082126401364803314e-02,1.364839728921651840e-03
1.255369928400954738e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-3.043292090296745300e-04,-2.052305638790130615e-02,-7.077489048242568970e-03,2.052531205117702484e-02,1.126696355640888214e-03
1.260143198090692085e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-3.313897177577018738e-04,-2.022852003574371338e-02,-7.172238081693649292e-03,2.023123390972614288e-02,8.934214711189270020e-04
1.264916467780429654e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-3.578541800379753113e-04,-1.993606984615325928e-02,-7.265087217092514038e-03,1.993928104639053345e-02,6.654630415141582489e-04
1.269689737470167223e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-3.833053633570671082e-04,-1.964525878429412842e-02,-7.356476038694381714e-03,1.964899711310863495e-02,4.419232718646526337e-04
1.274463007159904571e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-4.073260352015495300e-04,-1.935677230358123779e-02,-7.446285337209701538e-03,1.936105825006961823e-02,2.234186977148056030e-04
1.279236276849642140e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-4.307506605982780457e-04,-1.906971633434295654e-02,-7.534366101026535034e-03,1.907457970082759857e-02,9.478069841861724854e-06
1.284009546539379487e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-4.529831930994987488e-04,-1.878462731838226318e-02,-7.620904594659805298e-03,1.879008859395980835e-02,1.990073360502719879e-04
1.288782816229117056e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-4.741428419947624207e-04,-1.850156486034393311e-02,-7.705707103013992310e-03,1.850763894617557526e-02,4.026386886835098267e-04
1.293556085918854404e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-4.948256537318229675e-04,-1.822020113468170166e-02,-7.788721472024917603e-03,1.822691969573497772e-02,6.015058606863021851e-04
1.298329355608591973e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-5.140183493494987488e-04,-1.794065535068511963e-02,-7.870335131883621216e-03,1.794801652431488037e-02,7.951306179165840149e-04
1.303102625298329320e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-5.316613242030143738e-04,-1.766343414783477783e-02,-7.950160652399063110e-03,1.767143420875072479e-02,9.831306524574756622e-04
1.307875894988066889e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-5.487082526087760925e-04,-1.738800108432769775e-02,-8.028302341699600220e-03,1.739665679633617401e-02,1.166484318673610687e-03
1.312649164677804459e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-5.646226927638053894e-04,-1.711396872997283936e-02,-8.104730397462844849e-03,1.712328009307384491e-02,1.345341792330145836e-03
1.317422434367541806e+00,-5.000000000000000000e-01,1.000000000000000000e+00,-5.793450400233268738e-04,-1.684226095676422119e-02,-8.179370313882827759e-03,1.685222238302230835e-02,1.518209464848041534e-03
